"","profileID","respID","qID","altID","obsID","categoryRing","categoryBracelet","categoryCard","price","compatibilityAndroid","compatibilityBoth","capacity","range","choice"
"5211",72,290,3,3,1737,0,0,1,100,0,1,3,1,1
"5212",243,290,4,1,1738,0,1,0,25,0,1,1,5,0
"5213",200,290,4,2,1738,0,0,1,50,1,0,5,3,1
"5214",56,290,4,3,1738,0,0,1,50,1,0,3,1,0
"5215",270,290,5,1,1739,1,0,0,50,1,0,3,5,0
"5216",151,290,5,2,1739,0,1,0,50,0,0,3,3,0
"5217",160,290,5,3,1739,0,0,1,25,1,0,3,3,1
"5218",34,290,6,1,1740,1,0,0,100,0,1,1,1,0
"5219",216,290,6,2,1740,0,0,1,100,0,1,5,3,0
"5220",309,290,6,3,1740,0,0,0,100,1,0,5,5,1
"5221",229,291,1,1,1741,0,0,0,25,1,0,1,5,1
"5222",115,291,1,2,1741,0,1,0,50,0,0,1,3,0
"5223",68,291,1,3,1741,0,0,1,50,0,1,3,1,0
"5224",202,291,2,1,1742,1,0,0,100,1,0,5,3,1
"5225",247,291,2,2,1742,0,1,0,50,0,1,1,5,0
"5226",126,291,2,3,1742,1,0,0,50,1,0,1,3,0
"5227",289,291,3,1,1743,0,0,0,25,0,0,5,5,0
"5228",119,291,3,2,1743,0,1,0,100,0,0,1,3,0
"5229",276,291,3,3,1743,0,0,1,100,1,0,3,5,1
"5230",99,291,4,1,1744,0,1,0,25,0,1,5,1,0
"5231",265,291,4,2,1744,0,0,0,25,1,0,3,5,0
"5232",73,291,4,3,1744,0,0,0,25,0,0,5,1,1
"5233",156,291,5,1,1745,0,0,1,100,0,0,3,3,1
"5234",3,291,5,2,1745,0,1,0,25,0,0,1,1,0
"5235",280,291,5,3,1745,0,0,1,25,0,1,3,5,0
"5236",120,291,6,1,1746,0,0,1,100,0,0,1,3,0
"5237",194,291,6,2,1746,1,0,0,25,1,0,5,3,0
"5238",128,291,6,3,1746,0,0,1,50,1,0,1,3,1
"5239",30,292,1,1,1747,1,0,0,50,0,1,1,1,0
"5240",124,292,1,2,1747,0,0,1,25,1,0,1,3,1
"5241",284,292,1,3,1747,0,0,1,50,0,1,3,5,0
"5242",307,292,2,1,1748,0,1,0,50,1,0,5,5,1
"5243",125,292,2,2,1748,0,0,0,50,1,0,1,3,0
"5244",138,292,2,3,1748,1,0,0,50,0,1,1,3,0
"5245",150,292,3,1,1749,1,0,0,50,0,0,3,3,1
"5246",153,292,3,2,1749,0,0,0,100,0,0,3,3,0
"5247",319,292,3,3,1749,0,1,0,50,0,1,5,5,0
"5248",50,292,4,1,1750,1,0,0,25,1,0,3,1,0
"5249",81,292,4,2,1750,0,0,0,100,0,0,5,1,1
"5250",45,292,4,3,1750,0,0,0,100,0,0,3,1,0
"5251",248,292,5,1,1751,0,0,1,50,0,1,1,5,1
"5252",46,292,5,2,1751,1,0,0,100,0,0,3,1,0
"5253",141,292,5,3,1751,0,0,0,100,0,1,1,3,0
"5254",75,292,6,1,1752,0,1,0,25,0,0,5,1,1
"5255",90,292,6,2,1752,1,0,0,50,1,0,5,1,0
"5256",25,292,6,3,1752,0,0,0,25,0,1,1,1,0
"5257",76,293,1,1,1753,0,0,1,25,0,0,5,1,0
"5258",255,293,1,2,1753,0,1,0,25,0,0,3,5,1
"5259",18,293,1,3,1753,1,0,0,50,1,0,1,1,0
"5260",52,293,2,1,1754,0,0,1,25,1,0,3,1,0
"5261",56,293,2,2,1754,0,0,1,50,1,0,3,1,1
"5262",130,293,2,3,1754,1,0,0,100,1,0,1,3,0
"5263",104,293,3,1,1755,0,0,1,50,0,1,5,1,1
"5264",308,293,3,2,1755,0,0,1,50,1,0,5,5,0
"5265",304,293,3,3,1755,0,0,1,25,1,0,5,5,0
"5266",135,293,4,1,1756,0,1,0,25,0,1,1,3,0
"5267",274,293,4,2,1756,1,0,0,100,1,0,3,5,0
"5268",27,293,4,3,1756,0,1,0,25,0,1,1,1,1
"5269",76,293,5,1,1757,0,0,1,25,0,0,5,1,0
"5270",27,293,5,2,1757,0,1,0,25,0,1,1,1,1
"5271",266,293,5,3,1757,1,0,0,25,1,0,3,5,0
"5272",136,293,6,1,1758,0,0,1,25,0,1,1,3,1
"5273",97,293,6,2,1758,0,0,0,25,0,1,5,1,0
"5274",316,293,6,3,1758,0,0,1,25,0,1,5,5,0
"5275",159,294,1,1,1759,0,1,0,25,1,0,3,3,1
"5276",129,294,1,2,1759,0,0,0,100,1,0,1,3,0
"5277",55,294,1,3,1759,0,1,0,50,1,0,3,1,0
"5278",152,294,2,1,1760,0,0,1,50,0,0,3,3,0
"5279",61,294,2,2,1760,0,0,0,25,0,1,3,1,0
"5280",304,294,2,3,1760,0,0,1,25,1,0,5,5,1
"5281",215,294,3,1,1761,0,1,0,100,0,1,5,3,0
"5282",47,294,3,2,1761,0,1,0,100,0,0,3,1,0
"5283",157,294,3,3,1761,0,0,0,25,1,0,3,3,1
"5284",49,294,4,1,1762,0,0,0,25,1,0,3,1,0
"5285",146,294,4,2,1762,1,0,0,25,0,0,3,3,1
"5286",155,294,4,3,1762,0,1,0,100,0,0,3,3,0
"5287",79,294,5,1,1763,0,1,0,50,0,0,5,1,0
"5288",151,294,5,2,1763,0,1,0,50,0,0,3,3,1
"5289",13,294,5,3,1763,0,0,0,25,1,0,1,1,0
"5290",133,294,6,1,1764,0,0,0,25,0,1,1,3,1
"5291",7,294,6,2,1764,0,1,0,50,0,0,1,1,0
"5292",159,294,6,3,1764,0,1,0,25,1,0,3,3,0
"5293",308,295,1,1,1765,0,0,1,50,1,0,5,5,0
"5294",141,295,1,2,1765,0,0,0,100,0,1,1,3,1
"5295",226,295,1,3,1765,1,0,0,100,0,0,1,5,0
"5296",320,295,2,1,1766,0,0,1,50,0,1,5,5,0
"5297",206,295,2,2,1766,1,0,0,25,0,1,5,3,0
"5298",37,295,2,3,1766,0,0,0,25,0,0,3,1,1
"5299",297,295,3,1,1767,0,0,0,100,0,0,5,5,0
"5300",35,295,3,2,1767,0,1,0,100,0,1,1,1,0
"5301",62,295,3,3,1767,1,0,0,25,0,1,3,1,1
"5302",80,295,4,1,1768,0,0,1,50,0,0,5,1,0
"5303",119,295,4,2,1768,0,1,0,100,0,0,1,3,1
"5304",41,295,4,3,1768,0,0,0,50,0,0,3,1,0
"5305",313,295,5,1,1769,0,0,0,25,0,1,5,5,0
"5306",152,295,5,2,1769,0,0,1,50,0,0,3,3,1
"5307",71,295,5,3,1769,0,1,0,100,0,1,3,1,0
"5308",299,295,6,1,1770,0,1,0,100,0,0,5,5,0
"5309",65,295,6,2,1770,0,0,0,50,0,1,3,1,1
"5310",62,295,6,3,1770,1,0,0,25,0,1,3,1,0
"5311",9,296,1,1,1771,0,0,0,100,0,0,1,1,0
"5312",286,296,1,2,1771,1,0,0,100,0,1,3,5,1
"5313",237,296,1,3,1771,0,0,0,100,1,0,1,5,0
"5314",210,296,2,1,1772,1,0,0,50,0,1,5,3,0
"5315",72,296,2,2,1772,0,0,1,100,0,1,3,1,0
"5316",125,296,2,3,1772,0,0,0,50,1,0,1,3,1
"5317",57,296,3,1,1773,0,0,0,100,1,0,3,1,0
"5318",46,296,3,2,1773,1,0,0,100,0,0,3,1,1
"5319",10,296,3,3,1773,1,0,0,100,0,0,1,1,0
"5320",99,296,4,1,1774,0,1,0,25,0,1,5,1,0
"5321",210,296,4,2,1774,1,0,0,50,0,1,5,3,0
"5322",182,296,4,3,1774,1,0,0,25,0,0,5,3,1
"5323",246,296,5,1,1775,1,0,0,50,0,1,1,5,0
"5324",130,296,5,2,1775,1,0,0,100,1,0,1,3,1
"5325",116,296,5,3,1775,0,0,1,50,0,0,1,3,0
"5326",36,296,6,1,1776,0,0,1,100,0,1,1,1,0
"5327",242,296,6,2,1776,1,0,0,25,0,1,1,5,1
"5328",246,296,6,3,1776,1,0,0,50,0,1,1,5,0
"5329",317,297,1,1,1777,0,0,0,50,0,1,5,5,0
"5330",112,297,1,2,1777,0,0,1,25,0,0,1,3,0
"5331",54,297,1,3,1777,1,0,0,50,1,0,3,1,1
"5332",18,297,2,1,1778,1,0,0,50,1,0,1,1,1
"5333",265,297,2,2,1778,0,0,0,25,1,0,3,5,0
"5334",223,297,2,3,1778,0,1,0,50,0,0,1,5,0
"5335",243,297,3,1,1779,0,1,0,25,0,1,1,5,0
"5336",232,297,3,2,1779,0,0,1,25,1,0,1,5,0
"5337",160,297,3,3,1779,0,0,1,25,1,0,3,3,1
"5338",259,297,4,1,1780,0,1,0,50,0,0,3,5,0
"5339",56,297,4,2,1780,0,0,1,50,1,0,3,1,0
"5340",160,297,4,3,1780,0,0,1,25,1,0,3,3,1
"5341",206,297,5,1,1781,1,0,0,25,0,1,5,3,0
"5342",301,297,5,2,1781,0,0,0,25,1,0,5,5,0
"5343",9,297,5,3,1781,0,0,0,100,0,0,1,1,1
"5344",2,297,6,1,1782,1,0,0,25,0,0,1,1,0
"5345",288,297,6,2,1782,0,0,1,100,0,1,3,5,0
"5346",82,297,6,3,1782,1,0,0,100,0,0,5,1,1
"5347",240,298,1,1,1783,0,0,1,100,1,0,1,5,0
"5348",92,298,1,2,1783,0,0,1,50,1,0,5,1,1
"5349",271,298,1,3,1783,0,1,0,50,1,0,3,5,0
"5350",288,298,2,1,1784,0,0,1,100,0,1,3,5,0
"5351",106,298,2,2,1784,1,0,0,100,0,1,5,1,1
"5352",261,298,2,3,1784,0,0,0,100,0,0,3,5,0
"5353",204,298,3,1,1785,0,0,1,100,1,0,5,3,0
"5354",101,298,3,2,1785,0,0,0,50,0,1,5,1,1
"5355",292,298,3,3,1785,0,0,1,25,0,0,5,5,0
"5356",80,298,4,1,1786,0,0,1,50,0,0,5,1,0
"5357",268,298,4,2,1786,0,0,1,25,1,0,3,5,1
"5358",317,298,4,3,1786,0,0,0,50,0,1,5,5,0
"5359",72,298,5,1,1787,0,0,1,100,0,1,3,1,0
"5360",38,298,5,2,1787,1,0,0,25,0,0,3,1,1
"5361",51,298,5,3,1787,0,1,0,25,1,0,3,1,0
"5362",302,298,6,1,1788,1,0,0,25,1,0,5,5,0
"5363",41,298,6,2,1788,0,0,0,50,0,0,3,1,1
"5364",40,298,6,3,1788,0,0,1,25,0,0,3,1,0
"5365",38,299,1,1,1789,1,0,0,25,0,0,3,1,1
"5366",242,299,1,2,1789,1,0,0,25,0,1,1,5,0
"5367",281,299,1,3,1789,0,0,0,50,0,1,3,5,0
"5368",16,299,2,1,1790,0,0,1,25,1,0,1,1,0
"5369",219,299,2,2,1790,0,1,0,25,0,0,1,5,0
"5370",31,299,2,3,1790,0,1,0,50,0,1,1,1,1
"5371",92,299,3,1,1791,0,0,1,50,1,0,5,1,0
"5372",105,299,3,2,1791,0,0,0,100,0,1,5,1,0
"5373",12,299,3,3,1791,0,0,1,100,0,0,1,1,1
"5374",312,299,4,1,1792,0,0,1,100,1,0,5,5,1
"5375",37,299,4,2,1792,0,0,0,25,0,0,3,1,0
"5376",6,299,4,3,1792,1,0,0,50,0,0,1,1,0
"5377",269,299,5,1,1793,0,0,0,50,1,0,3,5,0
"5378",49,299,5,2,1793,0,0,0,25,1,0,3,1,0
"5379",48,299,5,3,1793,0,0,1,100,0,0,3,1,1
"5380",159,299,6,1,1794,0,1,0,25,1,0,3,3,1
"5381",113,299,6,2,1794,0,0,0,50,0,0,1,3,0
"5382",260,299,6,3,1794,0,0,1,50,0,0,3,5,0
"5383",239,300,1,1,1795,0,1,0,100,1,0,1,5,1
"5384",47,300,1,2,1795,0,1,0,100,0,0,3,1,0
"5385",126,300,1,3,1795,1,0,0,50,1,0,1,3,0
"5386",70,300,2,1,1796,1,0,0,100,0,1,3,1,1
"5387",142,300,2,2,1796,1,0,0,100,0,1,1,3,0
"5388",243,300,2,3,1796,0,1,0,25,0,1,1,5,0
"5389",18,300,3,1,1797,1,0,0,50,1,0,1,1,0
"5390",172,300,3,2,1797,0,0,1,25,0,1,3,3,0
"5391",107,300,3,3,1797,0,1,0,100,0,1,5,1,1
"5392",289,300,4,1,1798,0,0,0,25,0,0,5,5,0
"5393",251,300,4,2,1798,0,1,0,100,0,1,1,5,1
"5394",149,300,4,3,1798,0,0,0,50,0,0,3,3,0
"5395",307,300,5,1,1799,0,1,0,50,1,0,5,5,0
"5396",232,300,5,2,1799,0,0,1,25,1,0,1,5,1
"5397",299,300,5,3,1799,0,1,0,100,0,0,5,5,0
"5398",168,300,6,1,1800,0,0,1,100,1,0,3,3,0
"5399",314,300,6,2,1800,1,0,0,25,0,1,5,5,0
"5400",161,300,6,3,1800,0,0,0,50,1,0,3,3,1
"5401",36,301,1,1,1801,0,0,1,100,0,1,1,1,0
"5402",183,301,1,2,1801,0,1,0,25,0,0,5,3,1
"5403",255,301,1,3,1801,0,1,0,25,0,0,3,5,0
"5404",25,301,2,1,1802,0,0,0,25,0,1,1,1,0
"5405",261,301,2,2,1802,0,0,0,100,0,0,3,5,1
"5406",68,301,2,3,1802,0,0,1,50,0,1,3,1,0
"5407",157,301,3,1,1803,0,0,0,25,1,0,3,3,0
"5408",259,301,3,2,1803,0,1,0,50,0,0,3,5,0
"5409",180,301,3,3,1803,0,0,1,100,0,1,3,3,1
"5410",203,301,4,1,1804,0,1,0,100,1,0,5,3,0
"5411",212,301,4,2,1804,0,0,1,50,0,1,5,3,1
"5412",284,301,4,3,1804,0,0,1,50,0,1,3,5,0
"5413",245,301,5,1,1805,0,0,0,50,0,1,1,5,0
"5414",90,301,5,2,1805,1,0,0,50,1,0,5,1,1
"5415",103,301,5,3,1805,0,1,0,50,0,1,5,1,0
"5416",231,301,6,1,1806,0,1,0,25,1,0,1,5,0
"5417",132,301,6,2,1806,0,0,1,100,1,0,1,3,0
"5418",250,301,6,3,1806,1,0,0,100,0,1,1,5,1
"5419",20,302,1,1,1807,0,0,1,50,1,0,1,1,0
"5420",256,302,1,2,1807,0,0,1,25,0,0,3,5,0
"5421",135,302,1,3,1807,0,1,0,25,0,1,1,3,1
"5422",40,302,2,1,1808,0,0,1,25,0,0,3,1,0
"5423",10,302,2,2,1808,1,0,0,100,0,0,1,1,1
"5424",42,302,2,3,1808,1,0,0,50,0,0,3,1,0
"5425",153,302,3,1,1809,0,0,0,100,0,0,3,3,1
"5426",81,302,3,2,1809,0,0,0,100,0,0,5,1,0
"5427",159,302,3,3,1809,0,1,0,25,1,0,3,3,0
"5428",271,302,4,1,1810,0,1,0,50,1,0,3,5,1
"5429",122,302,4,2,1810,1,0,0,25,1,0,1,3,0
"5430",82,302,4,3,1810,1,0,0,100,0,0,5,1,0
"5431",5,302,5,1,1811,0,0,0,50,0,0,1,1,1
"5432",313,302,5,2,1811,0,0,0,25,0,1,5,5,0
"5433",151,302,5,3,1811,0,1,0,50,0,0,3,3,0
"5434",94,302,6,1,1812,1,0,0,100,1,0,5,1,1
"5435",213,302,6,2,1812,0,0,0,100,0,1,5,3,0
"5436",8,302,6,3,1812,0,0,1,50,0,0,1,1,0
"5437",9,303,1,1,1813,0,0,0,100,0,0,1,1,1
"5438",7,303,1,2,1813,0,1,0,50,0,0,1,1,0
"5439",125,303,1,3,1813,0,0,0,50,1,0,1,3,0
"5440",172,303,2,1,1814,0,0,1,25,0,1,3,3,0
"5441",31,303,2,2,1814,0,1,0,50,0,1,1,1,0
"5442",250,303,2,3,1814,1,0,0,100,0,1,1,5,1
"5443",54,303,3,1,1815,1,0,0,50,1,0,3,1,0
"5444",18,303,3,2,1815,1,0,0,50,1,0,1,1,0
"5445",137,303,3,3,1815,0,0,0,50,0,1,1,3,1
"5446",104,303,4,1,1816,0,0,1,50,0,1,5,1,0
"5447",35,303,4,2,1816,0,1,0,100,0,1,1,1,1
"5448",54,303,4,3,1816,1,0,0,50,1,0,3,1,0
"5449",135,303,5,1,1817,0,1,0,25,0,1,1,3,1
"5450",206,303,5,2,1817,1,0,0,25,0,1,5,3,0
"5451",284,303,5,3,1817,0,0,1,50,0,1,3,5,0
"5452",221,303,6,1,1818,0,0,0,50,0,0,1,5,0
"5453",62,303,6,2,1818,1,0,0,25,0,1,3,1,1
"5454",7,303,6,3,1818,0,1,0,50,0,0,1,1,0
"5455",187,304,1,1,1819,0,1,0,50,0,0,5,3,1
"5456",141,304,1,2,1819,0,0,0,100,0,1,1,3,0
"5457",155,304,1,3,1819,0,1,0,100,0,0,3,3,0
"5458",279,304,2,1,1820,0,1,0,25,0,1,3,5,1
"5459",303,304,2,2,1820,0,1,0,25,1,0,5,5,0
"5460",180,304,2,3,1820,0,0,1,100,0,1,3,3,0
"5461",30,304,3,1,1821,1,0,0,50,0,1,1,1,0
"5462",280,304,3,2,1821,0,0,1,25,0,1,3,5,1
"5463",216,304,3,3,1821,0,0,1,100,0,1,5,3,0
"5464",222,304,4,1,1822,1,0,0,50,0,0,1,5,0
"5465",71,304,4,2,1822,0,1,0,100,0,1,3,1,0
"5466",35,304,4,3,1822,0,1,0,100,0,1,1,1,1
"5467",112,304,5,1,1823,0,0,1,25,0,0,1,3,0
"5468",246,304,5,2,1823,1,0,0,50,0,1,1,5,0
"5469",121,304,5,3,1823,0,0,0,25,1,0,1,3,1
"5470",154,304,6,1,1824,1,0,0,100,0,0,3,3,0
"5471",75,304,6,2,1824,0,1,0,25,0,0,5,1,0
"5472",288,304,6,3,1824,0,0,1,100,0,1,3,5,1
"5473",232,305,1,1,1825,0,0,1,25,1,0,1,5,1
"5474",51,305,1,2,1825,0,1,0,25,1,0,3,1,0
"5475",296,305,1,3,1825,0,0,1,50,0,0,5,5,0
"5476",38,305,2,1,1826,1,0,0,25,0,0,3,1,0
"5477",8,305,2,2,1826,0,0,1,50,0,0,1,1,1
"5478",227,305,2,3,1826,0,1,0,100,0,0,1,5,0
"5479",73,305,3,1,1827,0,0,0,25,0,0,5,1,0
"5480",92,305,3,2,1827,0,0,1,50,1,0,5,1,0
"5481",64,305,3,3,1827,0,0,1,25,0,1,3,1,1
"5482",95,305,4,1,1828,0,1,0,100,1,0,5,1,1
"5483",107,305,4,2,1828,0,1,0,100,0,1,5,1,0
"5484",314,305,4,3,1828,1,0,0,25,0,1,5,5,0
"5485",198,305,5,1,1829,1,0,0,50,1,0,5,3,0
"5486",216,305,5,2,1829,0,0,1,100,0,1,5,3,1
"5487",4,305,5,3,1829,0,0,1,25,0,0,1,1,0
"5488",317,305,6,1,1830,0,0,0,50,0,1,5,5,0
"5489",247,305,6,2,1830,0,1,0,50,0,1,1,5,1
"5490",241,305,6,3,1830,0,0,0,25,0,1,1,5,0
"5491",54,306,1,1,1831,1,0,0,50,1,0,3,1,1
"5492",62,306,1,2,1831,1,0,0,25,0,1,3,1,0
"5493",74,306,1,3,1831,1,0,0,25,0,0,5,1,0
"5494",195,306,2,1,1832,0,1,0,25,1,0,5,3,0
"5495",174,306,2,2,1832,1,0,0,50,0,1,3,3,1
"5496",82,306,2,3,1832,1,0,0,100,0,0,5,1,0
"5497",14,306,3,1,1833,1,0,0,25,1,0,1,1,0
"5498",128,306,3,2,1833,0,0,1,50,1,0,1,3,1
"5499",92,306,3,3,1833,0,0,1,50,1,0,5,1,0
"5500",209,306,4,1,1834,0,0,0,50,0,1,5,3,1
"5501",59,306,4,2,1834,0,1,0,100,1,0,3,1,0
"5502",214,306,4,3,1834,1,0,0,100,0,1,5,3,0
"5503",313,306,5,1,1835,0,0,0,25,0,1,5,5,1
"5504",239,306,5,2,1835,0,1,0,100,1,0,1,5,0
"5505",84,306,5,3,1835,0,0,1,100,0,0,5,1,0
"5506",172,306,6,1,1836,0,0,1,25,0,1,3,3,0
"5507",207,306,6,2,1836,0,1,0,25,0,1,5,3,0
"5508",8,306,6,3,1836,0,0,1,50,0,0,1,1,1
"5509",77,307,1,1,1837,0,0,0,50,0,0,5,1,1
"5510",38,307,1,2,1837,1,0,0,25,0,0,3,1,0
"5511",14,307,1,3,1837,1,0,0,25,1,0,1,1,0
"5512",7,307,2,1,1838,0,1,0,50,0,0,1,1,0
"5513",48,307,2,2,1838,0,0,1,100,0,0,3,1,0
"5514",131,307,2,3,1838,0,1,0,100,1,0,1,3,1
"5515",187,307,3,1,1839,0,1,0,50,0,0,5,3,0
"5516",290,307,3,2,1839,1,0,0,25,0,0,5,5,1
"5517",241,307,3,3,1839,0,0,0,25,0,1,1,5,0
"5518",105,307,4,1,1840,0,0,0,100,0,1,5,1,0
"5519",282,307,4,2,1840,1,0,0,50,0,1,3,5,0
"5520",72,307,4,3,1840,0,0,1,100,0,1,3,1,1
"5521",258,307,5,1,1841,1,0,0,50,0,0,3,5,1
"5522",46,307,5,2,1841,1,0,0,100,0,0,3,1,0
"5523",32,307,5,3,1841,0,0,1,50,0,1,1,1,0
"5524",102,307,6,1,1842,1,0,0,50,0,1,5,1,1
"5525",140,307,6,2,1842,0,0,1,50,0,1,1,3,0
"5526",220,307,6,3,1842,0,0,1,25,0,0,1,5,0
"5527",196,308,1,1,1843,0,0,1,25,1,0,5,3,0
"5528",138,308,1,2,1843,1,0,0,50,0,1,1,3,1
"5529",64,308,1,3,1843,0,0,1,25,0,1,3,1,0
"5530",76,308,2,1,1844,0,0,1,25,0,0,5,1,0
"5531",198,308,2,2,1844,1,0,0,50,1,0,5,3,0
"5532",264,308,2,3,1844,0,0,1,100,0,0,3,5,1
"5533",165,308,3,1,1845,0,0,0,100,1,0,3,3,0
"5534",263,308,3,2,1845,0,1,0,100,0,0,3,5,0
"5535",285,308,3,3,1845,0,0,0,100,0,1,3,5,1
"5536",120,308,4,1,1846,0,0,1,100,0,0,1,3,1
"5537",218,308,4,2,1846,1,0,0,25,0,0,1,5,0
"5538",247,308,4,3,1846,0,1,0,50,0,1,1,5,0
"5539",154,308,5,1,1847,1,0,0,100,0,0,3,3,1
"5540",142,308,5,2,1847,1,0,0,100,0,1,1,3,0
"5541",156,308,5,3,1847,0,0,1,100,0,0,3,3,0
"5542",191,308,6,1,1848,0,1,0,100,0,0,5,3,0
"5543",308,308,6,2,1848,0,0,1,50,1,0,5,5,1
"5544",282,308,6,3,1848,1,0,0,50,0,1,3,5,0
"5545",101,309,1,1,1849,0,0,0,50,0,1,5,1,0
"5546",161,309,1,2,1849,0,0,0,50,1,0,3,3,1
"5547",131,309,1,3,1849,0,1,0,100,1,0,1,3,0
"5548",228,309,2,1,1850,0,0,1,100,0,0,1,5,0
"5549",202,309,2,2,1850,1,0,0,100,1,0,5,3,1
"5550",324,309,2,3,1850,0,0,1,100,0,1,5,5,0
"5551",54,309,3,1,1851,1,0,0,50,1,0,3,1,1
"5552",314,309,3,2,1851,1,0,0,25,0,1,5,5,0
"5553",167,309,3,3,1851,0,1,0,100,1,0,3,3,0
"5554",101,309,4,1,1852,0,0,0,50,0,1,5,1,1
"5555",291,309,4,2,1852,0,1,0,25,0,0,5,5,0
"5556",161,309,4,3,1852,0,0,0,50,1,0,3,3,0
"5557",129,309,5,1,1853,0,0,0,100,1,0,1,3,1
"5558",279,309,5,2,1853,0,1,0,25,0,1,3,5,0
"5559",271,309,5,3,1853,0,1,0,50,1,0,3,5,0
"5560",248,309,6,1,1854,0,0,1,50,0,1,1,5,0
"5561",84,309,6,2,1854,0,0,1,100,0,0,5,1,0
"5562",3,309,6,3,1854,0,1,0,25,0,0,1,1,1
"5563",272,310,1,1,1855,0,0,1,50,1,0,3,5,1
"5564",286,310,1,2,1855,1,0,0,100,0,1,3,5,0
"5565",152,310,1,3,1855,0,0,1,50,0,0,3,3,0
"5566",204,310,2,1,1856,0,0,1,100,1,0,5,3,0
"5567",7,310,2,2,1856,0,1,0,50,0,0,1,1,1
"5568",60,310,2,3,1856,0,0,1,100,1,0,3,1,0
"5569",276,310,3,1,1857,0,0,1,100,1,0,3,5,0
"5570",146,310,3,2,1857,1,0,0,25,0,0,3,3,1
"5571",11,310,3,3,1857,0,1,0,100,0,0,1,1,0
"5572",128,310,4,1,1858,0,0,1,50,1,0,1,3,0
"5573",213,310,4,2,1858,0,0,0,100,0,1,5,3,0
"5574",151,310,4,3,1858,0,1,0,50,0,0,3,3,1
"5575",214,310,5,1,1859,1,0,0,100,0,1,5,3,0
"5576",59,310,5,2,1859,0,1,0,100,1,0,3,1,0
"5577",199,310,5,3,1859,0,1,0,50,1,0,5,3,1
"5578",245,310,6,1,1860,0,0,0,50,0,1,1,5,1
"5579",139,310,6,2,1860,0,1,0,50,0,1,1,3,0
"5580",165,310,6,3,1860,0,0,0,100,1,0,3,3,0
"5581",134,311,1,1,1861,1,0,0,25,0,1,1,3,0
"5582",127,311,1,2,1861,0,1,0,50,1,0,1,3,1
"5583",278,311,1,3,1861,1,0,0,25,0,1,3,5,0
"5584",313,311,2,1,1862,0,0,0,25,0,1,5,5,0
"5585",193,311,2,2,1862,0,0,0,25,1,0,5,3,1
"5586",43,311,2,3,1862,0,1,0,50,0,0,3,1,0
"5587",138,311,3,1,1863,1,0,0,50,0,1,1,3,0
"5588",94,311,3,2,1863,1,0,0,100,1,0,5,1,0
"5589",3,311,3,3,1863,0,1,0,25,0,0,1,1,1
"5590",194,311,4,1,1864,1,0,0,25,1,0,5,3,1
"5591",74,311,4,2,1864,1,0,0,25,0,0,5,1,0
"5592",53,311,4,3,1864,0,0,0,50,1,0,3,1,0
"5593",87,311,5,1,1865,0,1,0,25,1,0,5,1,1
"5594",179,311,5,2,1865,0,1,0,100,0,1,3,3,0
"5595",281,311,5,3,1865,0,0,0,50,0,1,3,5,0
"5596",98,311,6,1,1866,1,0,0,25,0,1,5,1,1
"5597",154,311,6,2,1866,1,0,0,100,0,0,3,3,0
"5598",303,311,6,3,1866,0,1,0,25,1,0,5,5,0
"5599",307,312,1,1,1867,0,1,0,50,1,0,5,5,0
"5600",34,312,1,2,1867,1,0,0,100,0,1,1,1,1
"5601",114,312,1,3,1867,1,0,0,50,0,0,1,3,0
"5602",23,312,2,1,1868,0,1,0,100,1,0,1,1,0
"5603",211,312,2,2,1868,0,1,0,50,0,1,5,3,1
"5604",206,312,2,3,1868,1,0,0,25,0,1,5,3,0
"5605",50,312,3,1,1869,1,0,0,25,1,0,3,1,0
"5606",213,312,3,2,1869,0,0,0,100,0,1,5,3,1
"5607",75,312,3,3,1869,0,1,0,25,0,0,5,1,0
"5608",230,312,4,1,1870,1,0,0,25,1,0,1,5,1
"5609",69,312,4,2,1870,0,0,0,100,0,1,3,1,0
"5610",236,312,4,3,1870,0,0,1,50,1,0,1,5,0
"5611",218,312,5,1,1871,1,0,0,25,0,0,1,5,1
"5612",2,312,5,2,1871,1,0,0,25,0,0,1,1,0
"5613",96,312,5,3,1871,0,0,1,100,1,0,5,1,0
"5614",55,312,6,1,1872,0,1,0,50,1,0,3,1,0
"5615",11,312,6,2,1872,0,1,0,100,0,0,1,1,1
"5616",247,312,6,3,1872,0,1,0,50,0,1,1,5,0
"5617",244,313,1,1,1873,0,0,1,25,0,1,1,5,0
"5618",74,313,1,2,1873,1,0,0,25,0,0,5,1,0
"5619",64,313,1,3,1873,0,0,1,25,0,1,3,1,1
"5620",315,313,2,1,1874,0,1,0,25,0,1,5,5,0
"5621",16,313,2,2,1874,0,0,1,25,1,0,1,1,0
"5622",68,313,2,3,1874,0,0,1,50,0,1,3,1,1
"5623",239,313,3,1,1875,0,1,0,100,1,0,1,5,1
"5624",110,313,3,2,1875,1,0,0,25,0,0,1,3,0
"5625",102,313,3,3,1875,1,0,0,50,0,1,5,1,0
"5626",85,313,4,1,1876,0,0,0,25,1,0,5,1,0
"5627",208,313,4,2,1876,0,0,1,25,0,1,5,3,0
"5628",319,313,4,3,1876,0,1,0,50,0,1,5,5,1
"5629",144,313,5,1,1877,0,0,1,100,0,1,1,3,1
"5630",3,313,5,2,1877,0,1,0,25,0,0,1,1,0
"5631",289,313,5,3,1877,0,0,0,25,0,0,5,5,0
"5632",89,313,6,1,1878,0,0,0,50,1,0,5,1,0
