profileID,respID,qID,altID,obsID,type,price,compatability,capacity,range,image
77,315,2,2,1886,Implant,50,iOS,5,1,Implant.jpg
25,315,2,3,1886,Implant,25,Both,1,1,Implant.jpg
251,315,3,1,1887,Bracelet,100,Both,1,5,Bracelet.jpg
314,315,3,2,1887,Ring,25,Both,5,5,Ring.jpg
181,315,3,3,1887,Implant,25,iOS,5,3,Implant.jpg
151,315,4,1,1888,Bracelet,50,iOS,3,3,Bracelet.jpg
212,315,4,2,1888,Card,50,Both,5,3,Card.jpg
82,315,4,3,1888,Ring,100,iOS,5,1,Ring.jpg
34,315,5,1,1889,Ring,100,Both,1,1,Ring.jpg
314,315,5,2,1889,Ring,25,Both,5,5,Ring.jpg
24,315,5,3,1889,Card,100,Android,1,1,Card.jpg
88,315,6,1,1890,Card,25,Android,5,1,Card.jpg
50,315,6,2,1890,Ring,25,Android,3,1,Ring.jpg
26,315,6,3,1890,Ring,25,Both,1,1,Ring.jpg
203,316,1,1,1891,Bracelet,100,Android,5,3,Bracelet.jpg
235,316,1,2,1891,Bracelet,50,Android,1,5,Bracelet.jpg
77,316,1,3,1891,Implant,50,iOS,5,1,Implant.jpg
302,316,2,1,1892,Ring,25,Android,5,5,Ring.jpg
86,316,2,2,1892,Ring,25,Android,5,1,Ring.jpg
116,316,2,3,1892,Card,50,iOS,1,3,Card.jpg
306,316,3,1,1893,Ring,50,Android,5,5,Ring.jpg
21,316,3,2,1893,Implant,100,Android,1,1,Implant.jpg
296,316,3,3,1893,Card,50,iOS,5,5,Card.jpg
71,316,4,1,1894,Bracelet,100,Both,3,1,Bracelet.jpg
2,316,4,2,1894,Ring,25,iOS,1,1,Ring.jpg
36,316,4,3,1894,Card,100,Both,1,1,Card.jpg
296,316,5,1,1895,Card,50,iOS,5,5,Card.jpg
29,316,5,2,1895,Implant,50,Both,1,1,Implant.jpg
200,316,5,3,1895,Card,50,Android,5,3,Card.jpg
219,316,6,1,1896,Bracelet,25,iOS,1,5,Bracelet.jpg
68,316,6,2,1896,Card,50,Both,3,1,Card.jpg
319,316,6,3,1896,Bracelet,50,Both,5,5,Bracelet.jpg
138,317,1,1,1897,Ring,50,Both,1,3,Ring.jpg
195,317,1,2,1897,Bracelet,25,Android,5,3,Bracelet.jpg
288,317,1,3,1897,Card,100,Both,3,5,Card.jpg
314,317,2,1,1898,Ring,25,Both,5,5,Ring.jpg
122,317,2,2,1898,Ring,25,Android,1,3,Ring.jpg
244,317,2,3,1898,Card,25,Both,1,5,Card.jpg
120,317,3,1,1899,Card,100,iOS,1,3,Card.jpg
126,317,3,2,1899,Ring,50,Android,1,3,Ring.jpg
256,317,3,3,1899,Card,25,iOS,3,5,Card.jpg
226,317,4,1,1900,Ring,100,iOS,1,5,Ring.jpg
289,317,4,2,1900,Implant,25,iOS,5,5,Implant.jpg
296,317,4,3,1900,Card,50,iOS,5,5,Card.jpg
203,317,5,1,1901,Bracelet,100,Android,5,3,Bracelet.jpg
14,317,5,2,1901,Ring,25,Android,1,1,Ring.jpg
27,317,5,3,1901,Bracelet,25,Both,1,1,Bracelet.jpg
63,317,6,1,1902,Bracelet,25,Both,3,1,Bracelet.jpg
196,317,6,2,1902,Card,25,Android,5,3,Card.jpg
65,317,6,3,1902,Implant,50,Both,3,1,Implant.jpg
6,318,1,1,1903,Ring,50,iOS,1,1,Ring.jpg
70,318,1,2,1903,Ring,100,Both,3,1,Ring.jpg
160,318,1,3,1903,Card,25,Android,3,3,Card.jpg
114,318,2,1,1904,Ring,50,iOS,1,3,Ring.jpg
6,318,2,2,1904,Ring,50,iOS,1,1,Ring.jpg
313,318,2,3,1904,Implant,25,Both,5,5,Implant.jpg
86,318,3,1,1905,Ring,25,Android,5,1,Ring.jpg
223,318,3,2,1905,Bracelet,50,iOS,1,5,Bracelet.jpg
43,318,3,3,1905,Bracelet,50,iOS,3,1,Bracelet.jpg
187,318,4,1,1906,Bracelet,50,iOS,5,3,Bracelet.jpg
307,318,4,2,1906,Bracelet,50,Android,5,5,Bracelet.jpg
189,318,4,3,1906,Implant,100,iOS,5,3,Implant.jpg
206,318,5,1,1907,Ring,25,Both,5,3,Ring.jpg
140,318,5,2,1907,Card,50,Both,1,3,Card.jpg
309,318,5,3,1907,Implant,100,Android,5,5,Implant.jpg
244,318,6,1,1908,Card,25,Both,1,5,Card.jpg
73,318,6,2,1908,Implant,25,iOS,5,1,Implant.jpg
183,318,6,3,1908,Bracelet,25,iOS,5,3,Bracelet.jpg
308,319,1,1,1909,Card,50,Android,5,5,Card.jpg
223,319,1,2,1909,Bracelet,50,iOS,1,5,Bracelet.jpg
108,319,1,3,1909,Card,100,Both,5,1,Card.jpg
161,319,2,1,1910,Implant,50,Android,3,3,Implant.jpg
311,319,2,2,1910,Bracelet,100,Android,5,5,Bracelet.jpg
181,319,2,3,1910,Implant,25,iOS,5,3,Implant.jpg
142,319,3,1,1911,Ring,100,Both,1,3,Ring.jpg
299,319,3,2,1911,Bracelet,100,iOS,5,5,Bracelet.jpg
237,319,3,3,1911,Implant,100,Android,1,5,Implant.jpg
167,319,4,1,1912,Bracelet,100,Android,3,3,Bracelet.jpg
113,319,4,2,1912,Implant,50,iOS,1,3,Implant.jpg
204,319,4,3,1912,Card,100,Android,5,3,Card.jpg
230,319,5,1,1913,Ring,25,Android,1,5,Ring.jpg
211,319,5,2,1913,Bracelet,50,Both,5,3,Bracelet.jpg
77,319,5,3,1913,Implant,50,iOS,5,1,Implant.jpg
277,319,6,1,1914,Implant,25,Both,3,5,Implant.jpg
162,319,6,2,1914,Ring,50,Android,3,3,Ring.jpg
171,319,6,3,1914,Bracelet,25,Both,3,3,Bracelet.jpg
114,320,1,1,1915,Ring,50,iOS,1,3,Ring.jpg
107,320,1,2,1915,Bracelet,100,Both,5,1,Bracelet.jpg
253,320,1,3,1915,Implant,25,iOS,3,5,Implant.jpg
142,320,2,1,1916,Ring,100,Both,1,3,Ring.jpg
53,320,2,2,1916,Implant,50,Android,3,1,Implant.jpg
123,320,2,3,1916,Bracelet,25,Android,1,3,Bracelet.jpg
183,320,3,1,1917,Bracelet,25,iOS,5,3,Bracelet.jpg
81,320,3,2,1917,Implant,100,iOS,5,1,Implant.jpg
93,320,3,3,1917,Implant,100,Android,5,1,Implant.jpg
138,320,4,1,1918,Ring,50,Both,1,3,Ring.jpg
67,320,4,2,1918,Bracelet,50,Both,3,1,Bracelet.jpg
197,320,4,3,1918,Implant,50,Android,5,3,Implant.jpg
147,320,5,1,1919,Bracelet,25,iOS,3,3,Bracelet.jpg
69,320,5,2,1919,Implant,100,Both,3,1,Implant.jpg
106,320,5,3,1919,Ring,100,Both,5,1,Ring.jpg
45,320,6,1,1920,Implant,100,iOS,3,1,Implant.jpg
117,320,6,2,1920,Implant,100,iOS,1,3,Implant.jpg
174,320,6,3,1920,Ring,50,Both,3,3,Ring.jpg
228,321,1,1,1921,Card,100,iOS,1,5,Card.jpg
110,321,1,2,1921,Ring,25,iOS,1,3,Ring.jpg
184,321,1,3,1921,Card,25,iOS,5,3,Card.jpg
263,321,2,1,1922,Bracelet,100,iOS,3,5,Bracelet.jpg
216,321,2,2,1922,Card,100,Both,5,3,Card.jpg
120,321,2,3,1922,Card,100,iOS,1,3,Card.jpg
235,321,3,1,1923,Bracelet,50,Android,1,5,Bracelet.jpg
51,321,3,2,1923,Bracelet,25,Android,3,1,Bracelet.jpg
97,321,3,3,1923,Implant,25,Both,5,1,Implant.jpg
123,321,4,1,1924,Bracelet,25,Android,1,3,Bracelet.jpg
169,321,4,2,1924,Implant,25,Both,3,3,Implant.jpg
144,321,4,3,1924,Card,100,Both,1,3,Card.jpg
221,321,5,1,1925,Implant,50,iOS,1,5,Implant.jpg
217,321,5,2,1925,Implant,25,iOS,1,5,Implant.jpg
262,321,5,3,1925,Ring,100,iOS,3,5,Ring.jpg
241,321,6,1,1926,Implant,25,Both,1,5,Implant.jpg
164,321,6,2,1926,Card,50,Android,3,3,Card.jpg
268,321,6,3,1926,Card,25,Android,3,5,Card.jpg
1,322,1,1,1927,Implant,25,iOS,1,1,Implant.jpg
51,322,1,2,1927,Bracelet,25,Android,3,1,Bracelet.jpg
200,322,1,3,1927,Card,50,Android,5,3,Card.jpg
232,322,2,1,1928,Card,25,Android,1,5,Card.jpg
52,322,2,2,1928,Card,25,Android,3,1,Card.jpg
92,322,2,3,1928,Card,50,Android,5,1,Card.jpg
40,322,3,1,1929,Card,25,iOS,3,1,Card.jpg
194,322,3,2,1929,Ring,25,Android,5,3,Ring.jpg
64,322,3,3,1929,Card,25,Both,3,1,Card.jpg
274,322,4,1,1930,Ring,100,Android,3,5,Ring.jpg
116,322,4,2,1930,Card,50,iOS,1,3,Card.jpg
290,322,4,3,1930,Ring,25,iOS,5,5,Ring.jpg
148,322,5,1,1931,Card,25,iOS,3,3,Card.jpg
61,322,5,2,1931,Implant,25,Both,3,1,Implant.jpg
206,322,5,3,1931,Ring,25,Both,5,3,Ring.jpg
262,322,6,1,1932,Ring,100,iOS,3,5,Ring.jpg
280,322,6,2,1932,Card,25,Both,3,5,Card.jpg
83,322,6,3,1932,Bracelet,100,iOS,5,1,Bracelet.jpg
55,323,1,1,1933,Bracelet,50,Android,3,1,Bracelet.jpg
27,323,1,2,1933,Bracelet,25,Both,1,1,Bracelet.jpg
155,323,1,3,1933,Bracelet,100,iOS,3,3,Bracelet.jpg
123,323,2,1,1934,Bracelet,25,Android,1,3,Bracelet.jpg
227,323,2,2,1934,Bracelet,100,iOS,1,5,Bracelet.jpg
161,323,2,3,1934,Implant,50,Android,3,3,Implant.jpg
316,323,3,1,1935,Card,25,Both,5,5,Card.jpg
175,323,3,2,1935,Bracelet,50,Both,3,3,Bracelet.jpg
201,323,3,3,1935,Implant,100,Android,5,3,Implant.jpg
31,323,4,1,1936,Bracelet,50,Both,1,1,Bracelet.jpg
77,323,4,2,1936,Implant,50,iOS,5,1,Implant.jpg
25,323,4,3,1936,Implant,25,Both,1,1,Implant.jpg
144,323,5,1,1937,Card,100,Both,1,3,Card.jpg
230,323,5,2,1937,Ring,25,Android,1,5,Ring.jpg
99,323,5,3,1937,Bracelet,25,Both,5,1,Bracelet.jpg
30,323,6,1,1938,Ring,50,Both,1,1,Ring.jpg
40,323,6,2,1938,Card,25,iOS,3,1,Card.jpg
38,323,6,3,1938,Ring,25,iOS,3,1,Ring.jpg
6,324,1,1,1939,Ring,50,iOS,1,1,Ring.jpg
30,324,1,2,1939,Ring,50,Both,1,1,Ring.jpg
38,324,1,3,1939,Ring,25,iOS,3,1,Ring.jpg
146,324,2,1,1940,Ring,25,iOS,3,3,Ring.jpg
35,324,2,2,1940,Bracelet,100,Both,1,1,Bracelet.jpg
103,324,2,3,1940,Bracelet,50,Both,5,1,Bracelet.jpg
278,324,3,1,1941,Ring,25,Both,3,5,Ring.jpg
302,324,3,2,1941,Ring,25,Android,5,5,Ring.jpg
8,324,3,3,1941,Card,50,iOS,1,1,Card.jpg
301,324,4,1,1942,Implant,25,Android,5,5,Implant.jpg
319,324,4,2,1942,Bracelet,50,Both,5,5,Bracelet.jpg
264,324,4,3,1942,Card,100,iOS,3,5,Card.jpg
98,324,5,1,1943,Ring,25,Both,5,1,Ring.jpg
10,324,5,2,1943,Ring,100,iOS,1,1,Ring.jpg
323,324,5,3,1943,Bracelet,100,Both,5,5,Bracelet.jpg
26,324,6,1,1944,Ring,25,Both,1,1,Ring.jpg
246,324,6,2,1944,Ring,50,Both,1,5,Ring.jpg
2,324,6,3,1944,Ring,25,iOS,1,1,Ring.jpg
148,325,1,1,1945,Card,25,iOS,3,3,Card.jpg
173,325,1,2,1945,Implant,50,Both,3,3,Implant.jpg
226,325,1,3,1945,Ring,100,iOS,1,5,Ring.jpg
154,325,2,1,1946,Ring,100,iOS,3,3,Ring.jpg
307,325,2,2,1946,Bracelet,50,Android,5,5,Bracelet.jpg
301,325,2,3,1946,Implant,25,Android,5,5,Implant.jpg
65,325,3,1,1947,Implant,50,Both,3,1,Implant.jpg
248,325,3,2,1947,Card,50,Both,1,5,Card.jpg
112,325,3,3,1947,Card,25,iOS,1,3,Card.jpg
47,325,4,1,1948,Bracelet,100,iOS,3,1,Bracelet.jpg
73,325,4,2,1948,Implant,25,iOS,5,1,Implant.jpg
249,325,4,3,1948,Implant,100,Both,1,5,Implant.jpg
201,325,5,1,1949,Implant,100,Android,5,3,Implant.jpg
228,325,5,2,1949,Card,100,iOS,1,5,Card.jpg
315,325,5,3,1949,Bracelet,25,Both,5,5,Bracelet.jpg
33,325,6,1,1950,Implant,100,Both,1,1,Implant.jpg
238,325,6,2,1950,Ring,100,Android,1,5,Ring.jpg
125,325,6,3,1950,Implant,50,Android,1,3,Implant.jpg
54,326,1,1,1951,Ring,50,Android,3,1,Ring.jpg
61,326,1,2,1951,Implant,25,Both,3,1,Implant.jpg
177,326,1,3,1951,Implant,100,Both,3,3,Implant.jpg
105,326,2,1,1952,Implant,100,Both,5,1,Implant.jpg
229,326,2,2,1952,Implant,25,Android,1,5,Implant.jpg
176,326,2,3,1952,Card,50,Both,3,3,Card.jpg
236,326,3,1,1953,Card,50,Android,1,5,Card.jpg
3,326,3,2,1953,Bracelet,25,iOS,1,1,Bracelet.jpg
141,326,3,3,1953,Implant,100,Both,1,3,Implant.jpg
201,326,4,1,1954,Implant,100,Android,5,3,Implant.jpg
28,326,4,2,1954,Card,25,Both,1,1,Card.jpg
204,326,4,3,1954,Card,100,Android,5,3,Card.jpg
305,326,5,1,1955,Implant,50,Android,5,5,Implant.jpg
155,326,5,2,1955,Bracelet,100,iOS,3,3,Bracelet.jpg
323,326,5,3,1955,Bracelet,100,Both,5,5,Bracelet.jpg
58,326,6,1,1956,Ring,100,Android,3,1,Ring.jpg
130,326,6,2,1956,Ring,100,Android,1,3,Ring.jpg
165,326,6,3,1956,Implant,100,Android,3,3,Implant.jpg
81,327,1,1,1957,Implant,100,iOS,5,1,Implant.jpg
207,327,1,2,1957,Bracelet,25,Both,5,3,Bracelet.jpg
148,327,1,3,1957,Card,25,iOS,3,3,Card.jpg
159,327,2,1,1958,Bracelet,25,Android,3,3,Bracelet.jpg
171,327,2,2,1958,Bracelet,25,Both,3,3,Bracelet.jpg
176,327,2,3,1958,Card,50,Both,3,3,Card.jpg
57,327,3,1,1959,Implant,100,Android,3,1,Implant.jpg
35,327,3,2,1959,Bracelet,100,Both,1,1,Bracelet.jpg
122,327,3,3,1959,Ring,25,Android,1,3,Ring.jpg
178,327,4,1,1960,Ring,100,Both,3,3,Ring.jpg
75,327,4,2,1960,Bracelet,25,iOS,5,1,Bracelet.jpg
98,327,4,3,1960,Ring,25,Both,5,1,Ring.jpg
183,327,5,1,1961,Bracelet,25,iOS,5,3,Bracelet.jpg
16,327,5,2,1961,Card,25,Android,1,1,Card.jpg
209,327,5,3,1961,Implant,50,Both,5,3,Implant.jpg
118,327,6,1,1962,Ring,100,iOS,1,3,Ring.jpg
300,327,6,2,1962,Card,100,iOS,5,5,Card.jpg
257,327,6,3,1962,Implant,50,iOS,3,5,Implant.jpg
96,328,1,1,1963,Card,100,Android,5,1,Card.jpg
98,328,1,2,1963,Ring,25,Both,5,1,Ring.jpg
13,328,1,3,1963,Implant,25,Android,1,1,Implant.jpg
177,328,2,1,1964,Implant,100,Both,3,3,Implant.jpg
20,328,2,2,1964,Card,50,Android,1,1,Card.jpg
263,328,2,3,1964,Bracelet,100,iOS,3,5,Bracelet.jpg
81,328,3,1,1965,Implant,100,iOS,5,1,Implant.jpg
228,328,3,2,1965,Card,100,iOS,1,5,Card.jpg
122,328,3,3,1965,Ring,25,Android,1,3,Ring.jpg
308,328,4,1,1966,Card,50,Android,5,5,Card.jpg
175,328,4,2,1966,Bracelet,50,Both,3,3,Bracelet.jpg
241,328,4,3,1966,Implant,25,Both,1,5,Implant.jpg
13,328,5,1,1967,Implant,25,Android,1,1,Implant.jpg
141,328,5,2,1967,Implant,100,Both,1,3,Implant.jpg
75,328,5,3,1967,Bracelet,25,iOS,5,1,Bracelet.jpg
209,328,6,1,1968,Implant,50,Both,5,3,Implant.jpg
152,328,6,2,1968,Card,50,iOS,3,3,Card.jpg
105,328,6,3,1968,Implant,100,Both,5,1,Implant.jpg
12,329,1,1,1969,Card,100,iOS,1,1,Card.jpg
293,329,1,2,1969,Implant,50,iOS,5,5,Implant.jpg
250,329,1,3,1969,Ring,100,Both,1,5,Ring.jpg
215,329,2,1,1970,Bracelet,100,Both,5,3,Bracelet.jpg
153,329,2,2,1970,Implant,100,iOS,3,3,Implant.jpg
254,329,2,3,1970,Ring,25,iOS,3,5,Ring.jpg
3,329,3,1,1971,Bracelet,25,iOS,1,1,Bracelet.jpg
230,329,3,2,1971,Ring,25,Android,1,5,Ring.jpg
241,329,3,3,1971,Implant,25,Both,1,5,Implant.jpg
197,329,4,1,1972,Implant,50,Android,5,3,Implant.jpg
224,329,4,2,1972,Card,50,iOS,1,5,Card.jpg
117,329,4,3,1972,Implant,100,iOS,1,3,Implant.jpg
4,329,5,1,1973,Card,25,iOS,1,1,Card.jpg
225,329,5,2,1973,Implant,100,iOS,1,5,Implant.jpg
236,329,5,3,1973,Card,50,Android,1,5,Card.jpg
95,329,6,1,1974,Bracelet,100,Android,5,1,Bracelet.jpg
51,329,6,2,1974,Bracelet,25,Android,3,1,Bracelet.jpg
94,329,6,3,1974,Ring,100,Android,5,1,Ring.jpg
215,330,1,1,1975,Bracelet,100,Both,5,3,Bracelet.jpg
323,330,1,2,1975,Bracelet,100,Both,5,5,Bracelet.jpg
96,330,1,3,1975,Card,100,Android,5,1,Card.jpg
12,330,2,1,1976,Card,100,iOS,1,1,Card.jpg
225,330,2,2,1976,Implant,100,iOS,1,5,Implant.jpg
11,330,2,3,1976,Bracelet,100,iOS,1,1,Bracelet.jpg
111,330,3,1,1977,Bracelet,25,iOS,1,3,Bracelet.jpg
227,330,3,2,1977,Bracelet,100,iOS,1,5,Bracelet.jpg
322,330,3,3,1977,Ring,100,Both,5,5,Ring.jpg
84,330,4,1,1978,Card,100,iOS,5,1,Card.jpg
94,330,4,2,1978,Ring,100,Android,5,1,Ring.jpg
108,330,4,3,1978,Card,100,Both,5,1,Card.jpg
247,330,5,1,1979,Bracelet,50,Both,1,5,Bracelet.jpg
246,330,5,2,1979,Ring,50,Both,1,5,Ring.jpg
241,330,5,3,1979,Implant,25,Both,1,5,Implant.jpg
88,330,6,1,1980,Card,25,Android,5,1,Card.jpg
170,330,6,2,1980,Ring,25,Both,3,3,Ring.jpg
158,330,6,3,1980,Ring,25,Android,3,3,Ring.jpg
152,331,1,1,1981,Card,50,iOS,3,3,Card.jpg
17,331,1,2,1981,Implant,50,Android,1,1,Implant.jpg
90,331,1,3,1981,Ring,50,Android,5,1,Ring.jpg
20,331,2,1,1982,Card,50,Android,1,1,Card.jpg
207,331,2,2,1982,Bracelet,25,Both,5,3,Bracelet.jpg
162,331,2,3,1982,Ring,50,Android,3,3,Ring.jpg
37,331,3,1,1983,Implant,25,iOS,3,1,Implant.jpg
305,331,3,2,1983,Implant,50,Android,5,5,Implant.jpg
141,331,3,3,1983,Implant,100,Both,1,3,Implant.jpg
76,331,4,1,1984,Card,25,iOS,5,1,Card.jpg
155,331,4,2,1984,Bracelet,100,iOS,3,3,Bracelet.jpg
148,331,4,3,1984,Card,25,iOS,3,3,Card.jpg
78,331,5,1,1985,Ring,50,iOS,5,1,Ring.jpg
12,331,5,2,1985,Card,100,iOS,1,1,Card.jpg
89,331,5,3,1985,Implant,50,Android,5,1,Implant.jpg
247,331,6,1,1986,Bracelet,50,Both,1,5,Bracelet.jpg
16,331,6,2,1986,Card,25,Android,1,1,Card.jpg
233,331,6,3,1986,Implant,50,Android,1,5,Implant.jpg
263,332,1,1,1987,Bracelet,100,iOS,3,5,Bracelet.jpg
18,332,1,2,1987,Ring,50,Android,1,1,Ring.jpg
264,332,1,3,1987,Card,100,iOS,3,5,Card.jpg
293,332,2,1,1988,Implant,50,iOS,5,5,Implant.jpg
275,332,2,2,1988,Bracelet,100,Android,3,5,Bracelet.jpg
110,332,2,3,1988,Ring,25,iOS,1,3,Ring.jpg
144,332,3,1,1989,Card,100,Both,1,3,Card.jpg
120,332,3,2,1989,Card,100,iOS,1,3,Card.jpg
152,332,3,3,1989,Card,50,iOS,3,3,Card.jpg
155,332,4,1,1990,Bracelet,100,iOS,3,3,Bracelet.jpg
282,332,4,2,1990,Ring,50,Both,3,5,Ring.jpg
24,332,4,3,1990,Card,100,Android,1,1,Card.jpg
264,332,5,1,1991,Card,100,iOS,3,5,Card.jpg
192,332,5,2,1991,Card,100,iOS,5,3,Card.jpg
261,332,5,3,1991,Implant,100,iOS,3,5,Implant.jpg
162,332,6,1,1992,Ring,50,Android,3,3,Ring.jpg
121,332,6,2,1992,Implant,25,Android,1,3,Implant.jpg
61,332,6,3,1992,Implant,25,Both,3,1,Implant.jpg
75,333,1,1,1993,Bracelet,25,iOS,5,1,Bracelet.jpg
184,333,1,2,1993,Card,25,iOS,5,3,Card.jpg
244,333,1,3,1993,Card,25,Both,1,5,Card.jpg
276,333,2,1,1994,Card,100,Android,3,5,Card.jpg
149,333,2,2,1994,Implant,50,iOS,3,3,Implant.jpg
181,333,2,3,1994,Implant,25,iOS,5,3,Implant.jpg
41,333,3,1,1995,Implant,50,iOS,3,1,Implant.jpg
189,333,3,2,1995,Implant,100,iOS,5,3,Implant.jpg
191,333,3,3,1995,Bracelet,100,iOS,5,3,Bracelet.jpg
34,333,4,1,1996,Ring,100,Both,1,1,Ring.jpg
26,333,4,2,1996,Ring,25,Both,1,1,Ring.jpg
167,333,4,3,1996,Bracelet,100,Android,3,3,Bracelet.jpg
76,333,5,1,1997,Card,25,iOS,5,1,Card.jpg
244,333,5,2,1997,Card,25,Both,1,5,Card.jpg
266,333,5,3,1997,Ring,25,Android,3,5,Ring.jpg
165,333,6,1,1998,Implant,100,Android,3,3,Implant.jpg
144,333,6,2,1998,Card,100,Both,1,3,Card.jpg
172,333,6,3,1998,Card,25,Both,3,3,Card.jpg
48,334,1,1,1999,Card,100,iOS,3,1,Card.jpg
180,334,1,2,1999,Card,100,Both,3,3,Card.jpg
68,334,1,3,1999,Card,50,Both,3,1,Card.jpg
155,334,2,1,2000,Bracelet,100,iOS,3,3,Bracelet.jpg
72,334,2,2,2000,Card,100,Both,3,1,Card.jpg
141,334,2,3,2000,Implant,100,Both,1,3,Implant.jpg
127,334,3,1,2001,Bracelet,50,Android,1,3,Bracelet.jpg
95,334,3,2,2001,Bracelet,100,Android,5,1,Bracelet.jpg
277,334,3,3,2001,Implant,25,Both,3,5,Implant.jpg
185,334,4,1,2002,Implant,50,iOS,5,3,Implant.jpg
222,334,4,2,2002,Ring,50,iOS,1,5,Ring.jpg
2,334,4,3,2002,Ring,25,iOS,1,1,Ring.jpg
198,334,5,1,2003,Ring,50,Android,5,3,Ring.jpg
153,334,5,2,2003,Implant,100,iOS,3,3,Implant.jpg
323,334,5,3,2003,Bracelet,100,Both,5,5,Bracelet.jpg
12,334,6,1,2004,Card,100,iOS,1,1,Card.jpg
37,334,6,2,2004,Implant,25,iOS,3,1,Implant.jpg
244,334,6,3,2004,Card,25,Both,1,5,Card.jpg
312,335,1,1,2005,Card,100,Android,5,5,Card.jpg
194,335,1,2,2005,Ring,25,Android,5,3,Ring.jpg
151,335,1,3,2005,Bracelet,50,iOS,3,3,Bracelet.jpg
79,335,2,1,2006,Bracelet,50,iOS,5,1,Bracelet.jpg
94,335,2,2,2006,Ring,100,Android,5,1,Ring.jpg
324,335,2,3,2006,Card,100,Both,5,5,Card.jpg
171,335,3,1,2007,Bracelet,25,Both,3,3,Bracelet.jpg
279,335,3,2,2007,Bracelet,25,Both,3,5,Bracelet.jpg
308,335,3,3,2007,Card,50,Android,5,5,Card.jpg
164,335,4,1,2008,Card,50,Android,3,3,Card.jpg
79,335,4,2,2008,Bracelet,50,iOS,5,1,Bracelet.jpg
282,335,4,3,2008,Ring,50,Both,3,5,Ring.jpg
195,335,5,1,2009,Bracelet,25,Android,5,3,Bracelet.jpg
185,335,5,2,2009,Implant,50,iOS,5,3,Implant.jpg
302,335,5,3,2009,Ring,25,Android,5,5,Ring.jpg
100,335,6,1,2010,Card,25,Both,5,1,Card.jpg
203,335,6,2,2010,Bracelet,100,Android,5,3,Bracelet.jpg
214,335,6,3,2010,Ring,100,Both,5,3,Ring.jpg
298,336,1,1,2011,Ring,100,iOS,5,5,Ring.jpg
194,336,1,2,2011,Ring,25,Android,5,3,Ring.jpg
235,336,1,3,2011,Bracelet,50,Android,1,5,Bracelet.jpg
11,336,2,1,2012,Bracelet,100,iOS,1,1,Bracelet.jpg
83,336,2,2,2012,Bracelet,100,iOS,5,1,Bracelet.jpg
30,336,2,3,2012,Ring,50,Both,1,1,Ring.jpg
252,336,3,1,2013,Card,100,Both,1,5,Card.jpg
111,336,3,2,2013,Bracelet,25,iOS,1,3,Bracelet.jpg
130,336,3,3,2013,Ring,100,Android,1,3,Ring.jpg
236,336,4,1,2014,Card,50,Android,1,5,Card.jpg
62,336,4,2,2014,Ring,25,Both,3,1,Ring.jpg
40,336,4,3,2014,Card,25,iOS,3,1,Card.jpg
96,336,5,1,2015,Card,100,Android,5,1,Card.jpg
63,336,5,2,2015,Bracelet,25,Both,3,1,Bracelet.jpg
61,336,5,3,2015,Implant,25,Both,3,1,Implant.jpg
234,336,6,1,2016,Ring,50,Android,1,5,Ring.jpg
250,336,6,2,2016,Ring,100,Both,1,5,Ring.jpg
182,336,6,3,2016,Ring,25,iOS,5,3,Ring.jpg
243,337,1,1,2017,Bracelet,25,Both,1,5,Bracelet.jpg
89,337,1,2,2017,Implant,50,Android,5,1,Implant.jpg
121,337,1,3,2017,Implant,25,Android,1,3,Implant.jpg
207,337,2,1,2018,Bracelet,25,Both,5,3,Bracelet.jpg
305,337,2,2,2018,Implant,50,Android,5,5,Implant.jpg
93,337,2,3,2018,Implant,100,Android,5,1,Implant.jpg
211,337,3,1,2019,Bracelet,50,Both,5,3,Bracelet.jpg
216,337,3,2,2019,Card,100,Both,5,3,Card.jpg
71,337,3,3,2019,Bracelet,100,Both,3,1,Bracelet.jpg
204,337,4,1,2020,Card,100,Android,5,3,Card.jpg
109,337,4,2,2020,Implant,25,iOS,1,3,Implant.jpg
254,337,4,3,2020,Ring,25,iOS,3,5,Ring.jpg
159,337,5,1,2021,Bracelet,25,Android,3,3,Bracelet.jpg
55,337,5,2,2021,Bracelet,50,Android,3,1,Bracelet.jpg
228,337,5,3,2021,Card,100,iOS,1,5,Card.jpg
124,337,6,1,2022,Card,25,Android,1,3,Card.jpg
168,337,6,2,2022,Card,100,Android,3,3,Card.jpg
19,337,6,3,2022,Bracelet,50,Android,1,1,Bracelet.jpg
126,338,1,1,2023,Ring,50,Android,1,3,Ring.jpg
318,338,1,2,2023,Ring,50,Both,5,5,Ring.jpg
148,338,1,3,2023,Card,25,iOS,3,3,Card.jpg
110,338,2,1,2024,Ring,25,iOS,1,3,Ring.jpg
136,338,2,2,2024,Card,25,Both,1,3,Card.jpg
149,338,2,3,2024,Implant,50,iOS,3,3,Implant.jpg
94,338,3,1,2025,Ring,100,Android,5,1,Ring.jpg
18,338,3,2,2025,Ring,50,Android,1,1,Ring.jpg
288,338,3,3,2025,Card,100,Both,3,5,Card.jpg
268,338,4,1,2026,Card,25,Android,3,5,Card.jpg
324,338,4,2,2026,Card,100,Both,5,5,Card.jpg
174,338,4,3,2026,Ring,50,Both,3,3,Ring.jpg
209,338,5,1,2027,Implant,50,Both,5,3,Implant.jpg
100,338,5,2,2027,Card,25,Both,5,1,Card.jpg
147,338,5,3,2027,Bracelet,25,iOS,3,3,Bracelet.jpg
137,338,6,1,2028,Implant,50,Both,1,3,Implant.jpg
